STATIONS_ID	DAY	TEMPERATURE_AVERAGE
78	19620725	18.3
78	19620726	18.3
78	19620727	12.4
78	19620728	13.1
78	19620729	13.2
78	19620730	14.7
78	19620731	16.2
78	19620801	15.7
78	19620802	14.8
78	19620803	17.2
78	19620804	14.8
78	19620805	15.5
78	19620806	14.6
78	19620807	14.0
78	19620808	12.4
78	19620809	13.3
78	19620810	14.1
78	19620811	18.1
78	19620812	17.2
78	19620813	15.4
78	19620814	15.3
78	19620815	17.4
78	19620816	15.1
78	19620817	14.0
78	19620818	14.0
78	19620819	12.4
78	19620820	15.3
78	19620821	15.3
78	19620822	13.1
78	19620823	14.5
78	19620824	15.5
78	19620825	14.5
78	19620826	14.0
78	19620827	13.4
78	19620828	14.2
78	19620829	13.0
78	19620830	13.6
78	19620831	12.6
78	19620901	15.9
78	19620902	12.2
78	19620903	18.0
78	19620904	16.8
78	19620905	13.6
78	19620906	15.8
78	19620907	12.0
78	19620908	10.4
78	19620909	11.5
78	19620910	18.3
78	19620911	16.2
78	19620912	15.3
78	19620913	9.4
78	19620914	9.6
78	19620915	14.7
78	19620916	10.2
78	19620917	8.2
78	19620918	5.6
78	19620919	5.3
78	19620920	6.8
78	19620921	10.0
78	19620922	10.1
78	19620923	11.0
78	19620924	10.4
78	19620925	10.6
78	19620926	10.8
78	19620927	12.6
78	19620928	11.8
78	19620929	10.1
78	19620930	15.2
78	19621001	16.4
78	19621002	15.9
78	19621003	15.6
78	19621004	14.4
78	19621005	10.2
78	19621006	13.4
78	19621007	10.3
78	19621008	11.3
78	19621009	10.4
78	19621010	9.4
78	19621011	7.8
78	19621012	8.4
78	19621013	7.4
78	19621014	8.5
78	19621015	8.2
78	19621016	11.2
78	19621017	11.2
78	19621018	12.0
78	19621019	10.5
78	19621020	9.8
78	19621021	5.4
78	19621022	7.0
78	19621023	3.2
78	19621024	9.2
78	19621025	11.8
78	19621026	14.7
78	19621027	4.0
78	19621028	6.5
78	19621029	5.2
78	19621030	6.1
78	19621031	4.7
78	19621101	1.2
78	19621102	3.8
78	19621103	9.1
78	19621104	10.2
78	19621105	5.8
78	19621106	6.2
78	19621107	9.0
78	19621108	9.2
78	19621109	9.0
78	19621110	5.3
78	19621111	2.1
78	19621112	1.7
78	19621113	3.6
78	19621114	2.6
78	19621115	2.3
78	19621116	1.2
78	19621117	0.0
78	19621118	1.4
78	19621119	1.0
78	19621120	1.0
78	19621121	-1.4
78	19621122	-3.8
78	19621123	-3.8
78	19621124	1.0
78	19621125	4.0
78	19621126	4.6
78	19621127	5.9
78	19621128	6.2
78	19621129	6.4
78	19621130	4.0
78	19621201	-4.5
78	19621202	-5.4
78	19621203	-6.4
78	19621204	-3.1
78	19621205	-4.2
78	19621206	-6.9
78	19621207	-0.4
78	19621208	4.5
78	19621209	3.8
78	19621210	4.2
78	19621211	5.4
78	19621212	4.6
78	19621213	0.6
78	19621214	1.9
78	19621215	7.6
78	19621216	3.6
78	19621217	2.0
78	19621218	0.9
78	19621219	-1.3
78	19621220	-1.7
78	19621221	-3.1
78	19621222	-14.1
78	19621223	-10.7
78	19621224	-9.0
78	19621225	-6.3
78	19621226	-6.7
78	19621227	-4.3
78	19621228	-3.6
78	19621229	-5.8
78	19621230	-5.0
78	19621231	-5.0
78	19630101	-11.2
78	19630102	-11.4
78	19630103	-6.2
78	19630104	-1.8
78	19630105	1.9
78	19630106	-3.4
78	19630107	-3.5
78	19630108	-7.0
78	19630109	-9.2
78	19630110	-8.0
78	19630111	-10.7
78	19630112	-8.5
78	19630113	-9.8
78	19630114	-4.3
78	19630115	-9.6
78	19630116	-10.6
78	19630117	-10.1
78	19630118	-9.6
78	19630119	-10.4
78	19630120	-9.1
78	19630121	-9.0
78	19630122	-7.6
78	19630123	-3.8
78	19630124	-2.4
78	19630125	-2.6
78	19630126	-0.2
78	19630127	-6.0
78	19630128	-1.4
78	19630129	-3.4
78	19630130	-8.2
78	19630131	-10.9
78	19630201	-6.2
78	19630202	-6.1
78	19630203	-6.7
78	19630204	-4.6
78	19630205	-9.2
78	19630206	-11.4
78	19630207	-6.4
78	19630208	-2.7
78	19630209	-3.7
78	19630210	-4.1
78	19630211	-0.8
78	19630212	-1.1
78	19630213	-2.2
78	19630214	-3.2
78	19630215	-4.8
78	19630216	-2.4
78	19630217	-2.2
78	19630218	-2.4
78	19630219	-3.9
78	19630220	-4.1
78	19630221	-6.4
78	19630222	-4.8
78	19630223	-10.0
78	19630224	-12.1
78	19630225	-10.9
78	19630226	-5.9
78	19630227	-5.8
78	19630228	-9.0
78	19630301	-8.5
78	19630302	-8.8
78	19630303	-6.4
78	19630304	-5.1
78	19630305	4.1
78	19630306	7.2
78	19630307	7.1
78	19630308	8.6
78	19630309	7.7
78	19630310	6.3
78	19630311	5.8
78	19630312	3.8
78	19630313	3.2
78	19630314	3.5
78	19630315	5.5
78	19630316	6.9
78	19630317	4.3
78	19630318	6.4
78	19630319	6.8
78	19630320	5.0
78	19630321	2.9
78	19630322	-0.2
78	19630323	2.0
78	19630324	2.6
78	19630325	5.6
78	19630326	5.6
78	19630327	2.3
78	19630328	5.8
78	19630329	7.4
78	19630330	5.0
78	19630331	3.3
78	19630401	0.3
78	19630402	1.4
78	19630403	4.8
78	19630404	4.4
78	19630405	5.2
78	19630406	7.4
78	19630407	9.3
78	19630408	8.8
78	19630409	11.5
78	19630410	13.7
78	19630411	9.4
78	19630412	7.6
78	19630413	2.6
78	19630414	8.1
78	19630415	9.1
78	19630416	10.7
78	19630417	13.2
78	19630418	9.0
78	19630419	10.1
78	19630420	11.5
78	19630421	9.6
78	19630422	9.3
78	19630423	10.4
78	19630424	7.5
78	19630425	5.0
78	19630426	3.8
78	19630427	9.3
78	19630428	9.5
78	19630429	11.8
78	19630430	9.5
78	19630501	9.2
78	19630502	6.6
78	19630503	6.8
78	19630504	5.8
78	19630505	10.7
78	19630506	7.0
78	19630507	9.7
78	19630508	14.1
78	19630509	12.0
78	19630510	10.4
78	19630511	10.4
78	19630512	11.8
78	19630513	12.6
78	19630514	10.0
78	19630515	9.7
78	19630516	12.1
78	19630517	9.0
78	19630518	10.4
78	19630519	7.6
78	19630520	10.0
78	19630521	13.0
78	19630522	10.6
78	19630523	13.6
78	19630524	11.4
78	19630525	10.6
78	19630526	13.3
78	19630527	16.0
78	19630528	14.6
78	19630529	16.0
78	19630530	15.8
78	19630531	18.4
78	19630601	14.3
78	19630602	13.4
78	19630603	13.0
78	19630604	16.0
78	19630605	20.2
78	19630606	15.1
78	19630607	21.0
78	19630608	20.1
78	19630609	15.9
78	19630610	17.2
78	19630611	17.0
78	19630612	14.6
78	19630613	19.3
78	19630614	13.9
78	19630615	13.0
78	19630616	15.1
78	19630617	15.2
78	19630618	15.2
78	19630619	11.8
78	19630620	13.3
78	19630621	16.3
78	19630622	14.4
78	19630623	13.6
78	19630624	14.1
78	19630625	15.6
78	19630626	13.9
78	19630627	16.2
78	19630628	13.9
78	19630629	15.2
78	19630630	18.7
78	19630701	17.9
78	19630702	18.0
78	19630703	19.3
78	19630704	17.2
78	19630705	16.1
78	19630706	15.9
78	19630707	15.0
78	19630708	13.8
78	19630709	15.2
78	19630710	14.5
78	19630711	14.8
78	19630712	14.6
78	19630713	15.9
78	19630714	14.8
78	19630715	18.0
78	19630716	17.6
78	19630717	16.2
78	19630718	16.2
78	19630719	19.3
78	19630720	16.9
78	19630721	15.6
78	19630722	20.7
78	19630723	22.7
78	19630724	21.6
78	19630725	14.7
78	19630726	13.0
78	19630727	13.4
78	19630728	15.2
78	19630729	17.0
78	19630730	16.0
78	19630731	12.7
78	19630801	15.3
78	19630802	22.8
78	19630803	24.4
78	19630804	18.4
78	19630805	17.7
78	19630806	21.5
78	19630807	17.4
78	19630808	15.1
78	19630809	12.9
78	19630810	14.8
78	19630811	16.0
78	19630812	15.2
78	19630813	14.1
78	19630814	15.4
78	19630815	13.9
78	19630816	15.2
78	19630817	14.4
78	19630818	13.2
78	19630819	13.6
78	19630820	12.1
78	19630821	13.1
78	19630822	13.8
78	19630823	13.6
78	19630824	13.0
78	19630825	15.0
78	19630826	18.3
78	19630827	13.6
78	19630828	12.0
78	19630829	10.2
78	19630830	12.7
78	19630831	16.4
78	19630901	15.0
78	19630902	15.2
78	19630903	14.2
78	19630904	13.4
78	19630905	13.0
78	19630906	11.4
78	19630907	10.4
78	19630908	13.3
78	19630909	12.0
78	19630910	11.3
78	19630911	15.0
78	19630912	14.6
78	19630913	14.8
78	19630914	12.5
78	19630915	10.8
78	19630916	13.5
78	19630917	17.9
78	19630918	15.7
78	19630919	14.0
78	19630920	14.5
78	19630921	14.4
78	19630922	14.3
78	19630923	14.5
78	19630924	17.3
78	19630925	8.4
78	19630926	13.0
78	19630927	9.4
78	19630928	8.0
78	19630929	11.6
78	19630930	11.2
78	19631001	10.2
78	19631002	9.3
78	19631003	10.0
78	19631004	10.5
78	19631005	7.7
78	19631006	7.1
78	19631007	5.6
78	19631008	10.1
78	19631009	8.7
78	19631010	10.6
78	19631011	12.6
78	19631012	13.1
78	19631013	10.7
78	19631014	7.2
78	19631015	6.0
78	19631016	8.1
78	19631017	8.9
78	19631018	11.7
78	19631019	8.7
78	19631020	14.5
78	19631021	10.8
78	19631022	9.2
78	19631023	7.2
78	19631024	10.5
78	19631025	3.8
78	19631026	4.3
78	19631027	1.6
78	19631028	1.6
78	19631029	1.8
78	19631030	2.4
78	19631031	4.4
78	19631101	7.5
78	19631102	6.4
78	19631103	8.0
78	19631104	7.0
78	19631105	9.6
78	19631106	8.2
78	19631107	9.8
78	19631108	9.9
78	19631109	7.4
78	19631110	11.0
78	19631111	12.0
78	19631112	10.8
78	19631113	7.4
78	19631114	4.6
78	19631115	5.4
78	19631116	7.2
78	19631117	6.2
78	19631118	11.2
78	19631119	13.3
78	19631120	5.9
78	19631121	5.0
78	19631122	7.0
78	19631123	8.4
78	19631124	10.4
78	19631125	9.4
78	19631126	3.9
78	19631127	5.7
78	19631128	5.9
78	19631129	5.9
78	19631130	4.5
78	19631201	2.6
78	19631202	-0.2
78	19631203	-1.2
78	19631204	-1.6
78	19631205	-0.3
78	19631206	-0.5
78	19631207	-0.6
78	19631208	-1.6
78	19631209	-4.5
78	19631210	-5.2
78	19631211	-4.7
78	19631212	-1.6
78	19631213	-1.8
78	19631214	-7.6
78	19631215	-4.2
78	19631216	-3.1
78	19631217	-1.6
78	19631218	-3.0
78	19631219	-3.0
78	19631220	-3.8
78	19631221	-2.8
78	19631222	-5.1
78	19631223	-12.6
78	19631224	-12.2
78	19631225	-2.5
78	19631226	3.6
78	19631227	2.1
78	19631228	3.2
78	19631229	2.6
78	19631230	4.1
78	19631231	0.4
78	19640101	4.5
78	19640102	2.2
78	19640103	-0.7
78	19640104	-3.2
78	19640105	-2.4
78	19640106	2.2
78	19640107	2.5
78	19640108	4.3
78	19640109	0.6
78	19640110	-1.4
78	19640111	-6.4
78	19640112	-7.0
78	19640113	-5.5
78	19640114	-2.4
78	19640115	-3.6
78	19640116	-4.2
78	19640117	-7.3
78	19640118	-8.6
78	19640119	-6.2
78	19640120	-4.7
78	19640121	-1.1
78	19640122	0.6
78	19640123	-0.2
78	19640124	1.0
78	19640125	1.8
78	19640126	3.5
78	19640127	2.3
78	19640128	1.2
78	19640129	2.4
78	19640130	3.0
78	19640131	3.8
78	19640201	7.4
78	19640202	5.6
78	19640203	7.1
78	19640204	5.3
78	19640205	1.2
78	19640206	-0.2
78	19640207	1.6
78	19640208	5.4
78	19640209	5.6
78	19640210	5.2
78	19640211	2.6
78	19640212	2.0
78	19640213	-4.6
78	19640214	-1.1
78	19640215	-1.0
78	19640216	-2.0
78	19640217	-1.5
78	19640218	-3.2
78	19640219	-5.6
78	19640220	-11.5
78	19640221	-2.9
78	19640222	-5.8
78	19640223	1.9
78	19640224	5.8
78	19640225	5.8
78	19640226	4.9
78	19640227	8.7
78	19640228	6.9
78	19640229	1.4
78	19640301	0.6
78	19640302	-1.4
78	19640303	-2.0
78	19640304	-0.2
78	19640305	-1.4
78	19640306	-2.4
78	19640307	-2.8
78	19640308	-3.3
78	19640309	-0.6
78	19640310	-0.4
78	19640311	-0.4
78	19640312	1.8
78	19640313	2.4
78	19640314	1.1
78	19640315	0.7
78	19640316	-1.4
78	19640317	-2.9
78	19640318	-3.6
78	19640319	1.3
78	19640320	4.1
78	19640321	7.6
78	19640322	8.3
78	19640323	7.2
78	19640324	5.2
78	19640325	7.5
78	19640326	5.1
78	19640327	4.8
78	19640328	2.7
78	19640329	1.4
78	19640330	2.9
78	19640331	4.4
78	19640401	2.4
78	19640402	2.9
78	19640403	3.2
78	19640404	2.1
78	19640405	2.8
78	19640406	3.1
78	19640407	4.5
78	19640408	4.8
78	19640409	8.7
78	19640410	7.6
78	19640411	7.8
78	19640412	8.8
78	19640413	8.4
78	19640414	7.2
78	19640415	9.1
78	19640416	15.2
78	19640417	17.5
78	19640418	16.8
78	19640419	15.6
78	19640420	12.6
78	19640421	14.0
78	19640422	8.4
78	19640423	9.5
78	19640424	8.5
78	19640425	7.1
78	19640426	8.4
78	19640427	9.8
78	19640428	12.4
78	19640429	10.2
78	19640430	9.7
78	19640501	7.3
78	19640502	10.1
78	19640503	11.9
78	19640504	9.8
78	19640505	8.3
78	19640506	10.4
78	19640507	14.8
78	19640508	11.6
78	19640509	12.2
78	19640510	11.8
78	19640511	13.2
78	19640512	17.9
78	19640513	16.1
78	19640514	10.7
78	19640515	10.8
78	19640516	9.2
78	19640517	12.2
78	19640518	17.3
78	19640519	16.4
78	19640520	11.0
78	19640521	9.8
78	19640522	13.4
78	19640523	16.4
78	19640524	17.1
78	19640525	19.2
78	19640526	19.6
78	19640527	15.6
78	19640528	17.8
78	19640529	17.3
78	19640530	17.8
78	19640531	17.3
78	19640601	12.2
78	19640602	13.7
78	19640603	13.8
78	19640604	17.8
78	19640605	18.6
78	19640606	16.5
78	19640607	16.4
78	19640608	12.8
78	19640609	15.1
78	19640610	17.7
78	19640611	18.0
78	19640612	20.2
78	19640613	25.4
78	19640614	16.0
78	19640615	12.7
78	19640616	15.0
78	19640617	18.1
78	19640618	20.7
78	19640619	13.0
78	19640620	10.1
78	19640621	12.2
78	19640622	11.5
78	19640623	11.2
78	19640624	13.1
78	19640625	15.6
78	19640626	18.9
78	19640627	20.5
78	19640628	16.3
78	19640629	11.4
78	19640630	14.3
78	19640701	13.3
78	19640702	15.4
78	19640703	13.2
78	19640704	11.4
78	19640705	11.4
78	19640706	11.2
78	19640707	15.6
78	19640708	15.2
78	19640709	12.5
78	19640710	12.3
78	19640711	13.2
78	19640712	17.0
78	19640713	18.0
78	19640714	19.9
78	19640715	24.3
78	19640716	20.1
78	19640717	20.2
78	19640718	25.4
78	19640719	18.6
78	19640720	18.8
78	19640721	21.0
78	19640722	14.9
78	19640723	14.0
78	19640724	17.3
78	19640725	18.4
78	19640726	22.9
78	19640727	19.7
78	19640728	18.7
78	19640729	15.7
78	19640730	17.0
78	19640731	17.1
78	19640801	14.4
78	19640802	13.5
78	19640803	14.0
78	19640804	17.0
78	19640805	14.4
78	19640806	18.6
78	19640807	20.2
78	19640808	14.4
78	19640809	14.6
78	19640810	14.4
78	19640811	15.0
78	19640812	15.5
78	19640813	16.2
78	19640814	14.6
78	19640815	15.9
78	19640816	13.0
78	19640817	19.2
78	19640818	18.2
78	19640819	15.4
78	19640820	9.6
78	19640821	9.6
78	19640822	10.9
78	19640823	12.6
78	19640824	16.1
78	19640825	15.3
78	19640826	19.4
78	19640827	21.5
78	19640828	19.5
78	19640829	13.8
78	19640830	11.3
78	19640831	11.8
78	19640901	10.8
78	19640902	12.9
78	19640903	13.6
78	19640904	16.2
78	19640905	19.6
78	19640906	14.4
78	19640907	14.0
78	19640908	14.0
78	19640909	16.4
78	19640910	17.8
78	19640911	19.6
78	19640912	10.3
78	19640913	7.1
78	19640914	20.4
78	19640915	19.1
78	19640916	15.3
78	19640917	12.7
78	19640918	11.2
78	19640919	12.4
78	19640920	10.0
78	19640921	8.2
78	19640922	11.0
78	19640923	12.1
78	19640924	10.2
78	19640925	13.2
78	19640926	14.4
78	19640927	12.3
78	19640928	9.9
78	19640929	9.1
78	19640930	7.0
78	19641001	7.1
78	19641002	7.6
78	19641003	9.5
78	19641004	9.2
78	19641005	7.1
78	19641006	11.4
78	19641007	12.5
78	19641008	7.5
78	19641009	7.3
78	19641010	6.2
78	19641011	7.7
78	19641012	6.7
78	19641013	4.8
78	19641014	3.3
78	19641015	6.8
78	19641016	8.2
78	19641017	8.2
78	19641018	7.9
78	19641019	3.9
78	19641020	4.2
78	19641021	5.8
78	19641022	7.9
78	19641023	5.0
78	19641024	4.0
78	19641025	2.6
78	19641026	2.0
78	19641027	5.1
78	19641028	7.0
78	19641029	8.0
78	19641030	7.7
78	19641031	7.5
78	19641101	6.6
78	19641102	5.4
78	19641103	5.7
78	19641104	3.1
78	19641105	3.0
78	19641106	2.4
78	19641107	-0.1
78	19641108	0.3
78	19641109	-0.5
78	19641110	-0.9
78	19641111	4.0
78	19641112	7.2
78	19641113	7.5
78	19641114	10.8
78	19641115	8.3
78	19641116	9.3
78	19641117	6.4
78	19641118	3.0
78	19641119	7.8
78	19641120	9.3
78	19641121	9.2
78	19641122	9.0
78	19641123	8.8
78	19641124	10.1
78	19641125	9.4
78	19641126	6.4
78	19641127	6.3
78	19641128	2.4
78	19641129	1.0
78	19641130	-0.2
78	19641201	-1.2
78	19641202	-0.1
78	19641203	1.2
78	19641204	0.6
78	19641205	1.6
78	19641206	6.2
78	19641207	9.1
78	19641208	8.4
78	19641209	11.6
78	19641210	8.4
78	19641211	6.9
78	19641212	6.1
78	19641213	8.1
78	19641214	4.6
78	19641215	3.3
78	19641216	5.2
78	19641217	5.6
78	19641218	4.6
78	19641219	-0.4
78	19641220	-1.6
78	19641221	-1.4
78	19641222	-3.3
78	19641223	-5.6
78	19641224	-6.6
78	19641225	-3.4
78	19641226	-4.3
78	19641227	-5.3
78	19641228	-4.5
78	19641229	-4.0
78	19641230	2.1
78	19641231	4.4
78	19650101	3.9
78	19650102	2.0
78	19650103	0.4
78	19650104	-1.5
78	19650105	2.8
78	19650106	5.1
78	19650107	5.4
78	19650108	7.0
78	19650109	4.6
78	19650110	4.5
78	19650111	6.2
78	19650112	6.5
78	19650113	4.8
78	19650114	3.6
78	19650115	4.7
78	19650116	3.8
78	19650117	5.4
78	19650118	2.4
78	19650119	2.6
78	19650120	1.4
78	19650121	-0.8
78	19650122	0.4
78	19650123	1.7
78	19650124	2.6
78	19650125	2.8
78	19650126	0.8
78	19650127	-3.3
78	19650128	-2.9
78	19650129	-0.6
78	19650130	0.0
78	19650131	-1.8
78	19650201	0.1
78	19650202	-0.4
78	19650203	2.9
78	19650204	3.0
78	19650205	3.4
78	19650206	2.3
78	19650207	4.1
78	19650208	1.2
78	19650209	-2.9
78	19650210	3.4
78	19650211	4.4
78	19650212	4.7
78	19650213	4.0
78	19650214	1.5
78	19650215	-0.4
78	19650216	-2.4
78	19650217	-2.6
78	19650218	-1.4
78	19650219	-0.4
78	19650220	-1.2
78	19650221	-2.0
78	19650222	-0.4
78	19650223	1.2
78	19650224	-0.7
78	19650225	-1.2
78	19650226	-0.9
78	19650227	0.0
78	19650228	1.0
78	19650301	-2.5
78	19650302	-4.0
78	19650303	-5.8
78	19650304	-6.0
78	19650305	-3.4
78	19650306	-1.3
78	19650307	-1.9
78	19650308	-0.6
78	19650309	0.8
78	19650310	0.1
78	19650311	-0.4
78	19650312	1.7
78	19650313	1.1
78	19650314	7.6
78	19650315	10.0
78	19650316	9.3
78	19650317	7.4
78	19650318	8.0
78	19650319	2.2
78	19650320	3.6
78	19650321	1.2
78	19650322	1.3
78	19650323	6.4
78	19650324	6.0
78	19650325	4.3
78	19650326	6.0
78	19650327	7.4
78	19650328	9.6
78	19650329	8.6
78	19650330	7.0
78	19650331	4.6
78	19650401	4.6
78	19650402	6.0
78	19650403	6.6
78	19650404	10.1
78	19650405	11.2
78	19650406	6.1
78	19650407	7.4
78	19650408	6.9
78	19650409	5.9
78	19650410	9.5
78	19650411	7.2
78	19650412	7.2
78	19650413	3.4
78	19650414	5.4
78	19650415	7.8
78	19650416	7.5
78	19650417	7.8
78	19650418	5.0
78	19650419	3.0
78	19650420	6.6
78	19650421	8.8
78	19650422	8.4
78	19650423	7.1
78	19650424	7.0
78	19650425	4.9
78	19650426	5.3
78	19650427	6.2
78	19650428	7.0
78	19650429	9.9
78	19650430	7.6
78	19650501	9.8
78	19650502	13.5
78	19650503	11.4
78	19650504	10.2
78	19650505	10.2
78	19650506	8.7
78	19650507	10.4
78	19650508	12.0
78	19650509	10.8
78	19650510	7.9
78	19650511	8.2
78	19650512	9.6
78	19650513	13.8
78	19650514	17.0
78	19650515	16.4
78	19650516	15.0
78	19650517	14.3
78	19650518	11.1
78	19650519	6.6
78	19650520	6.2
78	19650521	9.1
78	19650522	12.5
78	19650523	14.2
78	19650524	14.2
78	19650525	11.6
78	19650526	9.9
78	19650527	11.9
78	19650528	14.4
78	19650529	13.4
78	19650530	11.1
78	19650531	10.6
78	19650601	12.7
78	19650602	12.5
78	19650603	11.0
78	19650604	12.6
78	19650605	14.0
78	19650606	13.7
78	19650607	16.5
78	19650608	15.3
78	19650609	16.1
78	19650610	14.5
78	19650611	11.7
78	19650612	13.5
78	19650613	12.0
78	19650614	15.2
78	19650615	18.3
78	19650616	17.2
78	19650617	12.7
78	19650618	15.8
78	19650619	14.2
78	19650620	15.4
78	19650621	18.3
78	19650622	17.4
78	19650623	15.5
78	19650624	16.0
78	19650625	19.6
78	19650626	15.2
78	19650627	13.8
78	19650628	14.8
78	19650629	14.6
78	19650630	15.2
78	19650701	12.3
78	19650702	12.6
78	19650703	11.0
78	19650704	11.0
78	19650705	11.0
78	19650706	13.2
78	19650707	13.6
78	19650708	10.8
78	19650709	10.8
78	19650710	12.8
78	19650711	16.7
78	19650712	17.4
78	19650713	19.2
78	19650714	18.2
78	19650715	19.1
78	19650716	18.4
78	19650717	16.4
78	19650718	14.2
78	19650719	18.5
78	19650720	20.0
78	19650721	15.8
78	19650722	16.1
78	19650723	15.9
78	19650724	15.4
78	19650725	13.0
78	19650726	13.2
78	19650727	12.7
78	19650728	14.4
78	19650729	15.7
78	19650730	12.2
78	19650731	10.6
78	19650801	13.4
78	19650802	13.7
78	19650803	13.8
78	19650804	14.8
78	19650805	20.8
78	19650806	16.4
78	19650807	16.0
78	19650808	12.2
78	19650809	12.1
78	19650810	13.6
78	19650811	11.8
78	19650812	12.2
78	19650813	15.3
78	19650814	14.1
78	19650815	14.4
78	19650816	17.0
78	19650817	17.2
78	19650818	15.5
78	19650819	17.0
78	19650820	16.6
78	19650821	15.3
78	19650822	15.3
78	19650823	14.6
78	19650824	15.0
78	19650825	11.6
78	19650826	11.1
78	19650827	11.5
78	19650828	13.6
78	19650829	13.0
78	19650830	12.3
78	19650831	11.6
78	19650901	11.5
78	19650902	13.9
78	19650903	14.6
78	19650904	12.6
78	19650905	12.6
78	19650906	10.8
78	19650907	11.9
78	19650908	14.6
78	19650909	12.0
78	19650910	10.2
78	19650911	12.1
78	19650912	11.9
78	19650913	10.4
78	19650914	12.8
78	19650915	12.5
78	19650916	13.4
78	19650917	18.2
78	19650918	13.5
78	19650919	9.6
78	19650920	9.5
78	19650921	10.2
78	19650922	9.9
78	19650923	12.2
78	19650924	15.7
78	19650925	14.8
78	19650926	11.9
78	19650927	9.0
78	19650928	11.7
78	19650929	9.0
78	19650930	14.0
78	19651001	14.4
78	19651002	13.0
78	19651003	11.0
78	19651004	10.4
78	19651005	12.5
78	19651006	12.5
78	19651007	13.1
78	19651008	11.8
78	19651009	4.8
78	19651010	3.9
78	19651011	10.1
78	19651012	7.0
78	19651013	4.7
78	19651014	5.5
78	19651015	11.6
78	19651016	6.6
78	19651017	6.0
78	19651018	7.4
78	19651019	4.5
78	19651020	5.6
78	19651021	5.2
78	19651022	3.4
78	19651023	2.8
78	19651024	4.9
78	19651025	3.0
78	19651026	3.6
78	19651027	12.6
78	19651028	15.0
78	19651029	9.4
78	19651030	9.2
78	19651031	8.2
78	19651101	12.0
78	19651102	6.1
78	19651103	3.6
78	19651104	3.3
78	19651105	1.2
78	19651106	1.2
78	19651107	6.6
78	19651108	8.5
78	19651109	5.2
78	19651110	5.8
78	19651111	5.3
78	19651112	0.3
78	19651113	-3.5
78	19651114	-3.5
78	19651115	-3.2
78	19651116	-3.8
78	19651117	-2.8
78	19651118	-1.6
78	19651119	-4.6
78	19651120	-4.1
78	19651121	-1.8
78	19651122	-9.0
78	19651123	-3.6
78	19651124	2.0
78	19651125	2.7
78	19651126	2.2
78	19651127	2.2
78	19651128	1.8
78	19651129	2.8
78	19651130	2.3
78	19651201	3.7
78	19651202	3.8
78	19651203	5.2
78	19651204	2.5
78	19651205	5.5
78	19651206	5.3
78	19651207	3.4
78	19651208	2.0
78	19651209	5.4
78	19651210	3.6
78	19651211	2.0
78	19651212	3.0
78	19651213	2.5
78	19651214	4.4
78	19651215	2.7
78	19651216	1.8
78	19651217	6.2
78	19651218	12.0
78	19651219	8.0
78	19651220	2.7
78	19651221	3.3
78	19651222	1.8
78	19651223	2.1
78	19651224	4.8
78	19651225	4.0
78	19651226	1.6
78	19651227	-1.2
78	19651228	0.6
78	19651229	0.6
78	19651230	3.2
78	19651231	4.8
78	19660101	8.0
78	19660102	6.1
78	19660103	2.4
78	19660104	-2.4
78	19660105	-3.4
78	19660106	-2.6
78	19660107	-2.5
78	19660108	-4.4
78	19660109	-2.8
78	19660110	-4.4
78	19660111	-4.3
78	19660112	-3.6
78	19660113	-4.2
78	19660114	-8.5
78	19660115	-5.3
78	19660116	-6.9
78	19660117	-6.9
78	19660118	-6.4
78	19660119	-4.2
78	19660120	-8.1
78	19660121	-3.4
78	19660122	0.9
78	19660123	-0.5
78	19660124	-2.0
78	19660125	-2.8
78	19660126	-0.6
78	19660127	4.8
78	19660128	6.1
78	19660129	8.2
78	19660130	10.5
78	19660131	8.0
78	19660201	4.5
78	19660202	5.6
78	19660203	5.6
78	19660204	6.7
78	19660205	10.6
78	19660206	8.2
78	19660207	3.4
78	19660208	-1.6
78	19660209	-6.2
78	19660210	-6.6
78	19660211	-5.4
78	19660212	-5.0
78	19660213	-3.9
78	19660214	-2.5
78	19660215	-1.2
78	19660216	-3.4
78	19660217	-6.6
78	19660218	-6.0
78	19660219	3.0
78	19660220	7.2
78	19660221	7.0
78	19660222	9.9
78	19660223	6.8
78	19660224	7.8
78	19660225	10.5
78	19660226	10.2
78	19660227	8.9
78	19660228	7.6
78	19660301	6.6
78	19660302	7.2
78	19660303	5.5
78	19660304	6.2
78	19660305	5.2
78	19660306	6.5
78	19660307	7.2
78	19660308	5.5
78	19660309	5.7
78	19660310	7.2
78	19660311	3.4
78	19660312	2.1
78	19660313	0.4
78	19660314	1.6
78	19660315	4.8
78	19660316	4.8
78	19660317	6.6
78	19660318	5.6
78	19660319	0.9
78	19660320	0.6
78	19660321	3.9
78	19660322	4.5
78	19660323	5.8
78	19660324	1.8
78	19660325	0.4
78	19660326	2.2
78	19660327	4.8
78	19660328	3.2
78	19660329	1.9
78	19660330	3.6
78	19660331	6.6
78	19660401	8.6
78	19660402	10.7
78	19660403	9.1
78	19660404	6.6
78	19660405	7.3
78	19660406	8.8
78	19660407	11.2
78	19660408	9.3
78	19660409	12.5
78	19660410	11.8
78	19660411	8.6
78	19660412	2.3
78	19660413	1.1
78	19660414	-0.1
78	19660415	0.6
78	19660416	3.1
78	19660417	3.0
78	19660418	7.3
78	19660419	11.4
78	19660420	6.6
78	19660421	4.7
78	19660422	9.2
78	19660423	12.8
78	19660424	13.4
78	19660425	12.1
78	19660426	10.1
78	19660427	14.5
